relation_id,relation_raw,relation_text,neighbor_rank,neighbor_relation_id,neighbor_relation_raw,neighbor_relation_text,cosine_similarity,relation_train_count
33,/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,location statistical region rent50 2. measurement unit dated money value currency,1,213,/business/business_operation/operating_income./measurement_unit/dated_money_value/currency,business business operation operating income. measurement unit dated money value currency,0.9950793981552124,373
33,/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,location statistical region rent50 2. measurement unit dated money value currency,2,208,/business/business_operation/assets./measurement_unit/dated_money_value/currency,business business operation assets. measurement unit dated money value currency,0.9946415424346924,373
33,/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,location statistical region rent50 2. measurement unit dated money value currency,3,129,/business/business_operation/revenue./measurement_unit/dated_money_value/currency,business business operation revenue. measurement unit dated money value currency,0.9945384860038757,373
33,/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,location statistical region rent50 2. measurement unit dated money value currency,4,128,/education/university/local_tuition./measurement_unit/dated_money_value/currency,education university local tuition. measurement unit dated money value currency,0.9916154742240906,373
33,/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,location statistical region rent50 2. measurement unit dated money value currency,5,166,/education/university/domestic_tuition./measurement_unit/dated_money_value/currency,education university domestic tuition. measurement unit dated money value currency,0.9900519251823425,373
33,/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,location statistical region rent50 2. measurement unit dated money value currency,6,108,/organization/endowed_organization/endowment./measurement_unit/dated_money_value/currency,organization endowed organization endowment. measurement unit dated money value currency,0.989777684211731,373
33,/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,location statistical region rent50 2. measurement unit dated money value currency,7,120,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,location hud foreclosure area estimated number of mortgages. measurement unit dated integer source,0.9819257855415344,373
33,/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,location statistical region rent50 2. measurement unit dated money value currency,8,61,/education/educational_institution/colors,education educational institution colors,0.9750505685806274,373
33,/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,location statistical region rent50 2. measurement unit dated money value currency,9,133,/base/biblioness/bibs_location/country,base biblioness bibs location country,0.9706489443778992,373
33,/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,location statistical region rent50 2. measurement unit dated money value currency,10,135,/location/administrative_division/country,location administrative division country,0.9700006246566772,373
34,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,film film estimated budget. measurement unit dated money value currency,1,26,/film/film/other_crew./film/film_crew_gig/film_crew_role,film film other crew. film film crew gig film crew role,0.9886394739151001,1210
34,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,film film estimated budget. measurement unit dated money value currency,2,11,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,film film release date s. film film regional release date film release distribution medium,0.98861163854599,1210
34,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,film film estimated budget. measurement unit dated money value currency,3,90,/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium,film film distributors. film film film distributor relationship film distribution medium,0.988508403301239,1210
34,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,film film estimated budget. measurement unit dated money value currency,4,51,/tv/tv_program/languages,tv tv program languages,0.9744300842285156,1210
34,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,film film estimated budget. measurement unit dated money value currency,5,193,/film/film/runtime./film/film_cut/film_release_region,film film runtime. film film cut film release region,0.9709488749504089,1210
34,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,film film estimated budget. measurement unit dated money value currency,6,14,/film/film/language,film film language,0.968430757522583,1210
34,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,film film estimated budget. measurement unit dated money value currency,7,28,/film/film/country,film film country,0.9672786593437195,1210
34,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,film film estimated budget. measurement unit dated money value currency,8,115,/film/film/film_format,film film film format,0.9661995768547058,1210
34,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,film film estimated budget. measurement unit dated money value currency,9,13,/film/film/release_date_s./film/film_regional_release_date/film_release_region,film film release date s. film film regional release date film release region,0.9655476808547974,1210
34,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,film film estimated budget. measurement unit dated money value currency,10,185,/tv/tv_program/country_of_origin,tv tv program country of origin,0.9555934071540833,1210
35,/government/legislative_session/members./government/government_position_held/district_represented,government legislative session members. government government position held district represented,1,106,/film/film/featured_film_locations,film film featured film locations,0.7036206722259521,1070
35,/government/legislative_session/members./government/government_position_held/district_represented,government legislative session members. government government position held district represented,2,163,/time/event/locations,time event locations,0.6507465243339539,1070
35,/government/legislative_session/members./government/government_position_held/district_represented,government legislative session members. government government position held district represented,3,83,/organization/organization/headquarters./location/mailing_address/citytown,organization organization headquarters. location mailing address citytown,0.6445250511169434,1070
35,/government/legislative_session/members./government/government_position_held/district_represented,government legislative session members. government government position held district represented,4,199,/organization/organization/place_founded,organization organization place founded,0.6444317698478699,1070
35,/government/legislative_session/members./government/government_position_held/district_represented,government legislative session members. government government position held district represented,5,143,/organization/organization/headquarters./location/mailing_address/state_province_region,organization organization headquarters. location mailing address state province region,0.6376143097877502,1070
35,/government/legislative_session/members./government/government_position_held/district_represented,government legislative session members. government government position held district represented,6,127,/base/biblioness/bibs_location/state,base biblioness bibs location state,0.5918558239936829,1070
35,/government/legislative_session/members./government/government_position_held/district_represented,government legislative session members. government government position held district represented,7,190,/location/us_county/county_seat,location us county county seat,0.5729250907897949,1070
35,/government/legislative_session/members./government/government_position_held/district_represented,government legislative session members. government government position held district represented,8,28,/film/film/country,film film country,0.5601485371589661,1070
35,/government/legislative_session/members./government/government_position_held/district_represented,government legislative session members. government government position held district represented,9,147,/film/film/distributors./film/film_film_distributor_relationship/region,film film distributors. film film film distributor relationship region,0.5597636699676514,1070
35,/government/legislative_session/members./government/government_position_held/district_represented,government legislative session members. government government position held district represented,10,88,/base/culturalevent/event/entity_involved,base culturalevent event entity involved,0.5571878552436829,1070
36,/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,sports sports team roster. american football football historical roster position position s,1,169,/american_football/football_team/current_roster./sports/sports_team_roster/position,american football football team current roster. sports sports team roster position,0.9996172189712524,622
36,/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,sports sports team roster. american football football historical roster position position s,2,117,/sports/sports_team/roster./american_football/football_roster_position/position,sports sports team roster. american football football roster position position,0.999603271484375,622
36,/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,sports sports team roster. american football football historical roster position position s,3,4,/soccer/football_team/current_roster./sports/sports_team_roster/position,soccer football team current roster. sports sports team roster position,0.9501663446426392,622
36,/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,sports sports team roster. american football football historical roster position position s,4,5,/soccer/football_team/current_roster./soccer/football_roster_position/position,soccer football team current roster. soccer football roster position position,0.9501277804374695,622
36,/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,sports sports team roster. american football football historical roster position position s,5,95,/sports/sports_team/colors,sports sports team colors,0.9490857124328613,622
36,/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,sports sports team roster. american football football historical roster position position s,6,128,/education/university/local_tuition./measurement_unit/dated_money_value/currency,education university local tuition. measurement unit dated money value currency,0.9469497203826904,622
36,/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,sports sports team roster. american football football historical roster position position s,7,108,/organization/endowed_organization/endowment./measurement_unit/dated_money_value/currency,organization endowed organization endowment. measurement unit dated money value currency,0.9468875527381897,622
36,/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,sports sports team roster. american football football historical roster position position s,8,166,/education/university/domestic_tuition./measurement_unit/dated_money_value/currency,education university domestic tuition. measurement unit dated money value currency,0.9466041922569275,622
36,/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,sports sports team roster. american football football historical roster position position s,9,213,/business/business_operation/operating_income./measurement_unit/dated_money_value/currency,business business operation operating income. measurement unit dated money value currency,0.9460464715957642,622
36,/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,sports sports team roster. american football football historical roster position position s,10,208,/business/business_operation/assets./measurement_unit/dated_money_value/currency,business business operation assets. measurement unit dated money value currency,0.9455657601356506,622
37,/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office,government government office category officeholders. government government position held jurisdiction of office,1,163,/time/event/locations,time event locations,0.9200043678283691,760
37,/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office,government government office category officeholders. government government position held jurisdiction of office,2,127,/base/biblioness/bibs_location/state,base biblioness bibs location state,0.9077951908111572,760
37,/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office,government government office category officeholders. government government position held jurisdiction of office,3,143,/organization/organization/headquarters./location/mailing_address/state_province_region,organization organization headquarters. location mailing address state province region,0.9056183695793152,760
37,/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office,government government office category officeholders. government government position held jurisdiction of office,4,131,/military/military_conflict/combatants./military/military_combatant_group/combatants,military military conflict combatants. military military combatant group combatants,0.8944697380065918,760
37,/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office,government government office category officeholders. government government position held jurisdiction of office,5,88,/base/culturalevent/event/entity_involved,base culturalevent event entity involved,0.8925334215164185,760
37,/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office,government government office category officeholders. government government position held jurisdiction of office,6,199,/organization/organization/place_founded,organization organization place founded,0.8921090960502625,760
37,/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office,government government office category officeholders. government government position held jurisdiction of office,7,151,/people/ethnicity/geographic_distribution,people ethnicity geographic distribution,0.8881419897079468,760
37,/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office,government government office category officeholders. government government position held jurisdiction of office,8,83,/organization/organization/headquarters./location/mailing_address/citytown,organization organization headquarters. location mailing address citytown,0.8754563331604004,760
37,/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office,government government office category officeholders. government government position held jurisdiction of office,9,236,/government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office,government politician government positions held. government government position held jurisdiction of office,0.8736046552658081,760
37,/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office,government government office category officeholders. government government position held jurisdiction of office,10,185,/tv/tv_program/country_of_origin,tv tv program country of origin,0.8683918118476868,760
38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,award award nominee award nominations. award award nomination nominated for,1,6,/film/actor/film./film/performance/film,film actor film. film performance film,0.999070405960083,6277
38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,award award nominee award nominations. award award nomination nominated for,2,102,/film/director/film,film director film,0.998525857925415,6277
38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,award award nominee award nominations. award award nomination nominated for,3,145,/tv/tv_producer/programs_produced./tv/tv_producer_term/program,tv tv producer programs produced. tv tv producer term program,0.9966163039207458,6277
38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,award award nominee award nominations. award award nomination nominated for,4,162,/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program,tv tv writer tv programs. tv tv program writer relationship tv program,0.9897145628929138,6277
38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,award award nominee award nominations. award award nomination nominated for,5,173,/film/film_set_designer/film_sets_designed,film film set designer film sets designed,0.9796099066734314,6277
38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,award award nominee award nominations. award award nomination nominated for,6,187,/tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/program,tv tv personality tv regular appearances. tv tv regular personal appearance program,0.9465146064758301,6277
38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,award award nominee award nominations. award award nomination nominated for,7,158,/tv/tv_network/programs./tv/tv_network_duration/program,tv tv network programs. tv tv network duration program,0.9275854229927063,6277
38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,award award nominee award nominations. award award nomination nominated for,8,32,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,film film distributor films distributed. film film film distributor relationship film,0.8797370791435242,6277
38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,award award nominee award nominations. award award nomination nominated for,9,59,/film/film_subject/films,film film subject films,0.7913597226142883,6277
38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,award award nominee award nominations. award award nomination nominated for,10,226,/organization/organization_founder/organizations_founded,organization organization founder organizations founded,0.7597643136978149,6277
39,/people/deceased_person/place_of_death,people deceased person place of death,1,66,/people/person/places_lived./people/place_lived/location,people person places lived. people place lived location,0.9804198741912842,695
39,/people/deceased_person/place_of_death,people deceased person place of death,2,224,/people/person/spouse_s./people/marriage/location_of_ceremony,people person spouse s. people marriage location of ceremony,0.9763778448104858,695
39,/people/deceased_person/place_of_death,people deceased person place of death,3,24,/people/person/place_of_birth,people person place of birth,0.9619002938270569,695
39,/people/deceased_person/place_of_death,people deceased person place of death,4,160,/music/artist/origin,music artist origin,0.926278829574585,695
39,/people/deceased_person/place_of_death,people deceased person place of death,5,199,/organization/organization/place_founded,organization organization place founded,0.9242286086082458,695
39,/people/deceased_person/place_of_death,people deceased person place of death,6,163,/time/event/locations,time event locations,0.8881611227989197,695
39,/people/deceased_person/place_of_death,people deceased person place of death,7,236,/government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office,government politician government positions held. government government position held jurisdiction of office,0.8801714181900024,695
39,/people/deceased_person/place_of_death,people deceased person place of death,8,48,/people/person/nationality,people person nationality,0.8754830360412598,695
39,/people/deceased_person/place_of_death,people deceased person place of death,9,83,/organization/organization/headquarters./location/mailing_address/citytown,organization organization headquarters. location mailing address citytown,0.8731712102890015,695
39,/people/deceased_person/place_of_death,people deceased person place of death,10,202,/people/deceased_person/place_of_burial,people deceased person place of burial,0.8726260662078857,695
40,/sports/pro_athlete/teams./sports/sports_team_roster/team,sports pro athlete teams. sports sports team roster team,1,170,/soccer/football_player/current_team./sports/sports_team_roster/team,soccer football player current team. sports sports team roster team,0.994784951210022,676
40,/sports/pro_athlete/teams./sports/sports_team_roster/team,sports pro athlete teams. sports sports team roster team,2,132,/sports/sports_league/teams./sports/sports_league_participation/team,sports sports league teams. sports sports league participation team,0.8068190217018127,676
40,/sports/pro_athlete/teams./sports/sports_team_roster/team,sports pro athlete teams. sports sports team roster team,3,159,/people/person/employment_history./business/employment_tenure/company,people person employment history. business employment tenure company,0.680424153804779,676
40,/sports/pro_athlete/teams./sports/sports_team_roster/team,sports pro athlete teams. sports sports team roster team,4,179,/government/politician/government_positions_held./government/government_position_held/basic_title,government politician government positions held. government government position held basic title,0.6341569423675537,676
40,/sports/pro_athlete/teams./sports/sports_team_roster/team,sports pro athlete teams. sports sports team roster team,5,160,/music/artist/origin,music artist origin,0.6053849458694458,676
40,/sports/pro_athlete/teams./sports/sports_team_roster/team,sports pro athlete teams. sports sports team roster team,6,224,/people/person/spouse_s./people/marriage/location_of_ceremony,people person spouse s. people marriage location of ceremony,0.6026639342308044,676
40,/sports/pro_athlete/teams./sports/sports_team_roster/team,sports pro athlete teams. sports sports team roster team,7,24,/people/person/place_of_birth,people person place of birth,0.5959526896476746,676
40,/sports/pro_athlete/teams./sports/sports_team_roster/team,sports pro athlete teams. sports sports team roster team,8,66,/people/person/places_lived./people/place_lived/location,people person places lived. people place lived location,0.5805075764656067,676
40,/sports/pro_athlete/teams./sports/sports_team_roster/team,sports pro athlete teams. sports sports team roster team,9,99,/user/alexander/philosophy/philosopher/interests,user alexander philosophy philosopher interests,0.5781791806221008,676
40,/sports/pro_athlete/teams./sports/sports_team_roster/team,sports pro athlete teams. sports sports team roster team,10,226,/organization/organization_founder/organizations_founded,organization organization founder organizations founded,0.5679837465286255,676
41,/music/artist/track_contributions./music/track_contribution/role,music artist track contributions. music track contribution role,1,134,/music/group_member/membership./music/group_membership/role,music group member membership. music group membership role,0.9993506669998169,1772
41,/music/artist/track_contributions./music/track_contribution/role,music artist track contributions. music track contribution role,2,177,/music/artist/contribution./music/recording_contribution/performance_role,music artist contribution. music recording contribution performance role,0.9980893731117249,1772
41,/music/artist/track_contributions./music/track_contribution/role,music artist track contributions. music track contribution role,3,60,/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency,base schemastaging person extra net worth. measurement unit dated money value currency,0.9343767166137695,1772
41,/music/artist/track_contributions./music/track_contribution/role,music artist track contributions. music track contribution role,4,48,/people/person/nationality,people person nationality,0.9248595833778381,1772
41,/music/artist/track_contributions./music/track_contribution/role,music artist track contributions. music track contribution role,5,17,/people/person/profession,people person profession,0.9245561361312866,1772
41,/music/artist/track_contributions./music/track_contribution/role,music artist track contributions. music track contribution role,6,43,/people/person/gender,people person gender,0.9245219230651855,1772
41,/music/artist/track_contributions./music/track_contribution/role,music artist track contributions. music track contribution role,7,110,/tv/tv_producer/programs_produced./tv/tv_producer_term/producer_type,tv tv producer programs produced. tv tv producer term producer type,0.9163632988929749,1772
41,/music/artist/track_contributions./music/track_contribution/role,music artist track contributions. music track contribution role,8,85,/people/person/spouse_s./people/marriage/type_of_union,people person spouse s. people marriage type of union,0.911983072757721,1772
41,/music/artist/track_contributions./music/track_contribution/role,music artist track contributions. music track contribution role,9,100,/people/person/languages,people person languages,0.9111964106559753,1772
41,/music/artist/track_contributions./music/track_contribution/role,music artist track contributions. music track contribution role,10,232,/film/actor/dubbing_performances./film/dubbing_performance/language,film actor dubbing performances. film dubbing performance language,0.8949674367904663,1772
42,/music/instrument/instrumentalists,music instrument instrumentalists,1,92,/music/performance_role/regular_performances./music/group_membership/group,music performance role regular performances. music group membership group,0.9693959951400757,1938
42,/music/instrument/instrumentalists,music instrument instrumentalists,2,140,/education/field_of_study/students_majoring./education/education/student,education field of study students majoring. education education student,0.8679434657096863,1938
42,/music/instrument/instrumentalists,music instrument instrumentalists,3,125,/sports/sport/pro_athletes./sports/pro_sports_played/athlete,sports sport pro athletes. sports pro sports played athlete,0.8535740971565247,1938
42,/music/instrument/instrumentalists,music instrument instrumentalists,4,87,/location/country/second_level_divisions,location country second level divisions,0.7993720769882202,1938
42,/music/instrument/instrumentalists,music instrument instrumentalists,5,130,/sports/sports_position/players./sports/sports_team_roster/team,sports sports position players. sports sports team roster team,0.7723240852355957,1938
42,/music/instrument/instrumentalists,music instrument instrumentalists,6,47,/award/award_category/winners./award/award_honor/award_winner,award award category winners. award award honor award winner,0.765644371509552,1938
42,/music/instrument/instrumentalists,music instrument instrumentalists,7,15,/location/location/contains,location location contains,0.7641704678535461,1938
42,/music/instrument/instrumentalists,music instrument instrumentalists,8,122,/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer,base popstra location vacationers. base popstra vacation choice vacationer,0.7365288138389587,1938
42,/music/instrument/instrumentalists,music instrument instrumentalists,9,54,/location/country/capital,location country capital,0.7190026044845581,1938
42,/music/instrument/instrumentalists,music instrument instrumentalists,10,161,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,people marriage union type unions of this type. people marriage location of ceremony,0.7014512419700623,1938
43,/people/person/gender,people person gender,1,60,/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency,base schemastaging person extra net worth. measurement unit dated money value currency,0.9903377890586853,3717
43,/people/person/gender,people person gender,2,85,/people/person/spouse_s./people/marriage/type_of_union,people person spouse s. people marriage type of union,0.9886301159858704,3717
43,/people/person/gender,people person gender,3,17,/people/person/profession,people person profession,0.9752624034881592,3717
43,/people/person/gender,people person gender,4,232,/film/actor/dubbing_performances./film/dubbing_performance/language,film actor dubbing performances. film dubbing performance language,0.9723103642463684,3717
43,/people/person/gender,people person gender,5,100,/people/person/languages,people person languages,0.9685709476470947,3717
43,/people/person/gender,people person gender,6,48,/people/person/nationality,people person nationality,0.9619556665420532,3717
43,/people/person/gender,people person gender,7,110,/tv/tv_producer/programs_produced./tv/tv_producer_term/producer_type,tv tv producer programs produced. tv tv producer term producer type,0.9507918953895569,3717
43,/people/person/gender,people person gender,8,25,/common/topic/webpage./common/webpage/category,common topic webpage. common webpage category,0.938066840171814,3717
43,/people/person/gender,people person gender,9,236,/government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office,government politician government positions held. government government position held jurisdiction of office,0.9339165687561035,3717
43,/people/person/gender,people person gender,10,212,/film/actor/film./film/performance/special_performance_type,film actor film. film performance special performance type,0.9309332966804504,3717
44,/business/job_title/people_with_this_title./business/employment_tenure/company,business job title people with this title. business employment tenure company,1,63,/organization/role/leaders./organization/leadership/organization,organization role leaders. organization leadership organization,0.9170962572097778,734
44,/business/job_title/people_with_this_title./business/employment_tenure/company,business job title people with this title. business employment tenure company,2,68,/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school,sports professional sports team draft picks. sports sports league draft pick school,0.6154798269271851,734
44,/business/job_title/people_with_this_title./business/employment_tenure/company,business job title people with this title. business employment tenure company,3,159,/people/person/employment_history./business/employment_tenure/company,people person employment history. business employment tenure company,0.445542573928833,734
44,/business/job_title/people_with_this_title./business/employment_tenure/company,business job title people with this title. business employment tenure company,4,79,/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school,sports sports league draft picks. sports sports league draft pick school,0.4288772642612457,734
44,/business/job_title/people_with_this_title./business/employment_tenure/company,business job title people with this title. business employment tenure company,5,37,/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office,government government office category officeholders. government government position held jurisdiction of office,0.3897828757762909,734
44,/business/job_title/people_with_this_title./business/employment_tenure/company,business job title people with this title. business employment tenure company,6,93,/government/politician/government_positions_held./government/government_position_held/legislative_sessions,government politician government positions held. government government position held legislative sessions,0.36400729417800903,734
44,/business/job_title/people_with_this_title./business/employment_tenure/company,business job title people with this title. business employment tenure company,7,58,/location/location/adjoin_s./location/adjoining_relationship/adjoins,location location adjoin s. location adjoining relationship adjoins,0.36136943101882935,734
44,/business/job_title/people_with_this_title./business/employment_tenure/company,business job title people with this title. business employment tenure company,8,24,/people/person/place_of_birth,people person place of birth,0.34977251291275024,734
44,/business/job_title/people_with_this_title./business/employment_tenure/company,business job title people with this title. business employment tenure company,9,176,/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team,base marchmadness ncaa basketball tournament seeds. base marchmadness ncaa tournament seed team,0.3495294451713562,734
44,/business/job_title/people_with_this_title./business/employment_tenure/company,business job title people with this title. business employment tenure company,10,160,/music/artist/origin,music artist origin,0.34216320514678955,734
45,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,base popstra celebrity friendship. base popstra friendship participant,1,20,/music/genre/artists,music genre artists,0.5571474432945251,1511
45,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,base popstra celebrity friendship. base popstra friendship participant,2,149,/medicine/disease/notable_people_with_this_condition,medicine disease notable people with this condition,0.5568671822547913,1511
45,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,base popstra celebrity friendship. base popstra friendship participant,3,189,/education/educational_degree/people_with_this_degree./education/education/student,education educational degree people with this degree. education education student,0.5515406131744385,1511
45,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,base popstra celebrity friendship. base popstra friendship participant,4,71,/people/ethnicity/people,people ethnicity people,0.5512723922729492,1511
45,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,base popstra celebrity friendship. base popstra friendship participant,5,22,/education/educational_institution/students_graduates./education/education/student,education educational institution students graduates. education education student,0.5233843922615051,1511
45,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,base popstra celebrity friendship. base popstra friendship participant,6,192,/people/person/spouse_s./people/marriage/spouse,people person spouse s. people marriage spouse,0.5232667326927185,1511
45,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,base popstra celebrity friendship. base popstra friendship participant,7,126,/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee,award hall of fame inductees. award hall of fame induction inductee,0.5167551636695862,1511
45,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,base popstra celebrity friendship. base popstra friendship participant,8,50,/people/cause_of_death/people,people cause of death people,0.5050715804100037,1511
45,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,base popstra celebrity friendship. base popstra friendship participant,9,76,/music/record_label/artist,music record label artist,0.5028476119041443,1511
45,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,base popstra celebrity friendship. base popstra friendship participant,10,165,/government/political_party/politicians_in_this_party./government/political_party_tenure/politician,government political party politicians in this party. government political party tenure politician,0.4607384502887726,1511
46,/business/business_operation/industry,business business operation industry,1,131,/military/military_conflict/combatants./military/military_combatant_group/combatants,military military conflict combatants. military military combatant group combatants,0.8640508651733398,330
46,/business/business_operation/industry,business business operation industry,2,151,/people/ethnicity/geographic_distribution,people ethnicity geographic distribution,0.8544996976852417,330
46,/business/business_operation/industry,business business operation industry,3,150,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location,base schemastaging organization extra phone number. base schemastaging phone sandbox service location,0.8423548340797424,330
46,/business/business_operation/industry,business business operation industry,4,36,/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,sports sports team roster. american football football historical roster position position s,0.8387384414672852,330
46,/business/business_operation/industry,business business operation industry,5,169,/american_football/football_team/current_roster./sports/sports_team_roster/position,american football football team current roster. sports sports team roster position,0.8367758393287659,330
46,/business/business_operation/industry,business business operation industry,6,117,/sports/sports_team/roster./american_football/football_roster_position/position,sports sports team roster. american football football roster position position,0.8363744616508484,330
46,/business/business_operation/industry,business business operation industry,7,88,/base/culturalevent/event/entity_involved,base culturalevent event entity involved,0.8321191668510437,330
46,/business/business_operation/industry,business business operation industry,8,16,/organization/organization/headquarters./location/mailing_address/country,organization organization headquarters. location mailing address country,0.8307749032974243,330
46,/business/business_operation/industry,business business operation industry,9,135,/location/administrative_division/country,location administrative division country,0.8257460594177246,330
46,/business/business_operation/industry,business business operation industry,10,185,/tv/tv_program/country_of_origin,tv tv program country of origin,0.8255586624145508,330
47,/award/award_category/winners./award/award_honor/award_winner,award award category winners. award award honor award winner,1,140,/education/field_of_study/students_majoring./education/education/student,education field of study students majoring. education education student,0.8734676837921143,5673
47,/award/award_category/winners./award/award_honor/award_winner,award award category winners. award award honor award winner,2,42,/music/instrument/instrumentalists,music instrument instrumentalists,0.765644371509552,5673
47,/award/award_category/winners./award/award_honor/award_winner,award award category winners. award award honor award winner,3,92,/music/performance_role/regular_performances./music/group_membership/group,music performance role regular performances. music group membership group,0.7451165318489075,5673
47,/award/award_category/winners./award/award_honor/award_winner,award award category winners. award award honor award winner,4,125,/sports/sport/pro_athletes./sports/pro_sports_played/athlete,sports sport pro athletes. sports pro sports played athlete,0.7213950157165527,5673
47,/award/award_category/winners./award/award_honor/award_winner,award award category winners. award award honor award winner,5,122,/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer,base popstra location vacationers. base popstra vacation choice vacationer,0.6700823903083801,5673
47,/award/award_category/winners./award/award_honor/award_winner,award award category winners. award award honor award winner,6,87,/location/country/second_level_divisions,location country second level divisions,0.5689800381660461,5673
47,/award/award_category/winners./award/award_honor/award_winner,award award category winners. award award honor award winner,7,130,/sports/sports_position/players./sports/sports_team_roster/team,sports sports position players. sports sports team roster team,0.5682236552238464,5673
47,/award/award_category/winners./award/award_honor/award_winner,award award category winners. award award honor award winner,8,15,/location/location/contains,location location contains,0.5635852217674255,5673
47,/award/award_category/winners./award/award_honor/award_winner,award award category winners. award award honor award winner,9,7,/award/award_category/nominees./award/award_nomination/nominated_for,award award category nominees. award award nomination nominated for,0.5418135523796082,5673
47,/award/award_category/winners./award/award_honor/award_winner,award award category winners. award award honor award winner,10,2,/media_common/netflix_genre/titles,media common netflix genre titles,0.5156461000442505,5673
48,/people/person/nationality,people person nationality,1,236,/government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office,government politician government positions held. government government position held jurisdiction of office,0.9802970290184021,4197
